06/19/2022 at 09:15:01 AM | [INFO]  * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.118:5000 (Press CTRL+C to quit)
06/19/2022 at 11:58:57 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:58:57] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 11:59:18 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:18] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 11:59:18 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:18] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 11:59:46 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:46] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 11:59:46 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:46] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 11:59:49 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:49] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 11:59:49 AM | [INFO] 127.0.0.1 - - [19/Jun/2022 11:59:49] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:00:07 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:07] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:00:07 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:07] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:00:21 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:21] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:00:21 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:21] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:00:31 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:31] "GET /search/Xbox/Azule HTTP/1.1" 200 -
06/19/2022 at 12:00:31 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:31] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 12:00:47 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 12:00:47] "GET /search/Xbox/Azule HTTP/1.1" 200 -
